MJD	FLUX_100_300000	ERROR_100_300000
56874.500743	4.007632e-07	1.428244e-07
56875.500743	7.406177e-07	8.821934e-08
56876.500743	6.773298e-07	1.391945e-07
56877.500743	3.937594e-07	1.403661e-08
56878.500743	5.683958e-07	1.816346e-07
56879.500743	4.924453e-07	1.483466e-07
56880.500743	4.827320e-07	8.905920e-07
56881.500743	1.704848e-07	1.976936e-14
56882.500743	1.656283e-07	3.947442e-10
56883.500743	7.210663e-07	1.202211e-07
56884.500743	2.945177e-07	9.864808e-08
56885.500743	6.387298e-08	1.699654e-11
56886.500743	1.587406e-07	2.242195e-08
56887.500743	4.874904e-07	1.408564e-07
56888.500743	1.414979e-07	5.257109e-08
56889.500743	2.994640e-07	2.930752e-08
56890.500743	2.016922e-07	7.091501e-08
56891.500743	1.666530e-07	5.180285e-08
56892.500743	4.102023e-07	1.317183e-07
56893.500743	3.053782e-07	1.007101e-07
56894.500743	1.253500e-07	2.226533e-09
56895.500743	2.014178e-07	1.176645e-11
56896.500743	4.721885e-07	1.437588e-07
56897.500743	6.986969e-07	2.322530e-07
56898.500743	2.768683e-07	4.438231e-08
56899.500743	9.426468e-08	1.018352e-10
56900.500743	2.953890e-07	4.728745e-08
56901.500743	2.864320e-07	4.406563e-08
56902.500743	9.418878e-08	6.029632e-12
56903.500743	4.993686e-07	1.660430e-07
56904.500743	3.376992e-07	1.163154e-07
56905.500743	9.947364e-08	2.142495e-08
56906.500743	1.752294e-07	6.901396e-10
56907.500743	2.411764e-07	3.268185e-10
56908.500743	2.280166e-07	3.524583e-09
56909.500743	1.542447e-07	1.251891e-10
56910.500743	4.078461e-07	1.278888e-07
56911.500743	4.169121e-07	8.695934e-08
56912.500743	2.464074e-07	1.166931e-08
56913.500743	1.430811e-07	5.650433e-10
56914.500743	3.122538e-07	7.935103e-09
56915.500743	2.707308e-07	1.410959e-07
56916.500743	3.313689e-07	5.142190e-08
56917.500743	1.225195e-07	1.341424e-08
56918.500743	1.451105e-07	3.969296e-09
56919.500743	5.808308e-07	1.249496e-07
56920.500743	9.743935e-07	6.163655e-08
56921.500743	4.267686e-07	5.809523e-08
56922.500743	5.289062e-07	7.560801e-08
56923.500743	6.116165e-07	1.881150e-07
56924.500743	4.658121e-07	1.601386e-07
56925.500743	5.658491e-07	1.633918e-07
56926.500743	4.626600e-07	1.535010e-07
56927.500743	5.911936e-07	1.950308e-07
56928.500743	2.127999e-07	5.798122e-09
56929.500743	3.670554e-07	5.319945e-08
56930.500743	5.337564e-07	6.371413e-08
56931.500743	5.281472e-07	1.212208e-08
56932.500743	1.251709e-07	1.155223e-10
56933.500743	2.464998e-07	3.093849e-08
56934.500743	2.784991e-07	3.204022e-08
56935.500743	3.219484e-07	2.818201e-08
56936.500743	1.567357e-07	3.732327e-11
56937.500743	1.374319e-07	9.998979e-09
56938.500743	2.341296e-07	9.130748e-08
56939.500743	1.343716e-07	1.308941e-11
56940.500743	2.908319e-07	1.731605e-07
56941.500743	2.901178e-07	1.525571e-10
56942.500743	3.396336e-07	4.384971e-08
56943.500743	5.752310e-07	1.718716e-07
56944.500743	4.359485e-07	1.493960e-07
56945.500743	3.598604e-07	1.535233e-08
56946.500743	9.302621e-07	2.486280e-07
56947.500743	1.270238e-07	1.211648e-10
56948.500743	2.927405e-07	4.113106e-08
56949.500743	5.509243e-08	2.178382e-11
56950.500743	8.135805e-08	4.877329e-11
56951.500743	1.151133e-07	2.496847e-08
56952.500743	8.174587e-08	1.197431e-10
56953.500743	1.501141e-07	2.532881e-09
56954.500743	1.185633e-07	3.076236e-10
56955.500743	2.448307e-07	1.801641e-08
56956.500743	7.729507e-07	2.478254e-07
56957.500743	5.257160e-07	6.029378e-08
56958.500743	1.719060e-07	1.110846e-11
56959.500743	5.873296e-07	3.256980e-08
56960.500743	9.853005e-08	3.376981e-11
56961.500743	1.299614e-07	4.397188e-12
56962.500743	4.337948e-07	1.713692e-07
56963.500743	8.138977e-07	2.346108e-07
56964.500743	5.394773e-08	1.256726e-11
56965.500743	1.043788e-06	1.794703e-07
56966.500743	8.693276e-07	2.506725e-07
56967.500743	1.120298e-07	3.133764e-09
56968.500743	1.219314e-07	1.820218e-08
56969.500743	7.392197e-08	2.461760e-12
56970.500743	4.759092e-08	1.081168e-11
56971.500743	7.946046e-08	1.401824e-11
56972.500743	5.258660e-08	3.309990e-11
56973.500743	1.383005e-07	1.450789e-10
56974.500743	7.040119e-08	5.335518e-13
56975.500743	4.623049e-07	7.879059e-08
56976.500743	8.902440e-08	1.465932e-11
56977.500743	1.539590e-07	4.493581e-09
56978.500743	1.168781e-07	2.177984e-09
56979.500743	1.537860e-07	2.574784e-09
56980.500743	3.351703e-07	4.934974e-08
56981.500743	3.461379e-07	5.843248e-08
56982.500743	2.062249e-07	6.846248e-08
56983.500743	3.362058e-07	7.394766e-08
56984.500743	1.728685e-07	4.316948e-10
56985.500743	1.660641e-07	2.230560e-08
56986.500743	3.446556e-07	4.382284e-08
56987.500743	4.394794e-07	1.410433e-07
56988.500743	1.097646e-07	1.268286e-11
56989.500743	1.247960e-07	2.342790e-09
56990.500743	1.157246e-07	3.486899e-13
56991.500743	1.496319e-07	2.251772e-08
56992.500743	6.382294e-07	1.110060e-07
56993.500743	7.874748e-08	2.500304e-11
56994.500743	1.741348e-07	4.276368e-11
56995.500743	2.100243e-07	2.190243e-08
56996.500743	2.060444e-07	5.506032e-09
56997.500743	9.963733e-08	7.190575e-11
56998.500743	7.876691e-08	5.756712e-12
56999.500743	4.426966e-07	1.494186e-07
57000.500743	4.564646e-07	1.503708e-07
57001.500743	6.041540e-08	6.928460e-11
57002.500743	2.435100e-07	8.143957e-08
57003.500743	7.631140e-07	1.847739e-08
57004.500743	6.034371e-07	9.264366e-08
57005.500743	2.157265e-07	6.549936e-08
57006.500743	1.264779e-07	4.475874e-08
57007.500743	6.405037e-07	2.127202e-07
57008.500743	5.143381e-07	1.935420e-07
57009.500743	5.805592e-07	5.719211e-08
57010.500743	8.429158e-08	4.612649e-11
57011.500743	3.008543e-07	3.372052e-08
57012.500743	1.501743e-07	2.005899e-08
57013.500743	1.545851e-07	2.048633e-08
57014.500743	4.424124e-08	3.081035e-11
57015.500743	4.460345e-07	8.837817e-08
57016.500743	2.109223e-07	2.902432e-08
57017.500743	3.186034e-07	9.682473e-08
57018.500743	1.329972e-07	2.162632e-08
57019.500743	1.495386e-07	4.523908e-10
57020.500743	3.098594e-07	4.390932e-08
57021.500743	1.565730e-07	1.307444e-10
57022.500743	4.247083e-07	5.058246e-08
57023.500743	1.393812e-07	2.043210e-09
57024.500743	1.484782e-07	4.875366e-09
57025.500743	6.831640e-07	2.201987e-07
57026.500743	2.885853e-07	9.648352e-08
57027.500743	2.782708e-07	2.126388e-08
57028.500743	1.398236e-07	2.761988e-10
57029.500743	7.717896e-07	2.576762e-07
57030.500743	3.976237e-07	1.586150e-07
57031.500743	5.278968e-07	5.205733e-08
57032.500743	5.347420e-08	1.395281e-11
57033.500743	1.788454e-07	1.008500e-10
57034.500743	3.366748e-07	1.268627e-07
57035.500743	1.255843e-07	7.902452e-12
57036.500743	1.536497e-07	1.361932e-09
57037.500743	7.182212e-08	1.397354e-10
57038.500743	1.616380e-07	1.004300e-10
57039.500743	3.868826e-07	1.531879e-07
57040.500743	2.386484e-07	2.654216e-08
57041.500743	1.642261e-07	1.851126e-10
57042.500743	4.204341e-07	1.225151e-07
57043.500743	1.706240e-07	2.321119e-08
57044.500743	1.532561e-07	1.088824e-11
57045.500743	4.076780e-07	1.175606e-07
57046.500743	1.187209e-07	5.812004e-11
57047.500743	3.372506e-07	1.272729e-07
57048.500743	1.542697e-07	2.545717e-08
57049.500743	4.801334e-07	1.416950e-08
57050.500743	2.235356e-07	6.234969e-08
57051.500743	5.682916e-07	5.185612e-08
57052.500743	3.264063e-07	4.619054e-08
57053.500743	1.768815e-07	1.189540e-09
57054.500743	5.706827e-07	1.666748e-07
57055.500743	3.434700e-07	7.827950e-08
57056.500743	2.780316e-07	3.255593e-08
57057.500743	3.691607e-07	5.117658e-08
57058.500743	5.456092e-07	1.861585e-07
57059.500743	2.774703e-07	2.750778e-08
57060.500743	1.874705e-07	1.948525e-08
57061.500743	1.177605e-07	3.441629e-11
57062.500743	4.447289e-07	1.969231e-07
57063.500743	1.741371e-07	3.090715e-10
57064.500743	3.113643e-07	9.338403e-08
57065.500743	6.501386e-07	1.090088e-07
57066.500743	1.202563e-07	1.831665e-09
57067.500743	9.125847e-07	2.505799e-08
57068.500743	4.756879e-07	9.005872e-08
57069.500743	4.754035e-07	5.326287e-08
57070.500743	3.616555e-07	4.361366e-08
57071.500743	3.750821e-07	1.377938e-07
57072.500743	9.312498e-07	2.553943e-07
57073.500743	1.702915e-07	1.977369e-08
57074.500743	1.465341e-07	1.284921e-08
57075.500743	2.839024e-07	3.246712e-08
57076.500743	6.174718e-07	2.077845e-07
57077.500743	3.249933e-07	1.182594e-07
57078.500743	8.035279e-08	1.110749e-11
57079.500743	8.275946e-07	2.186994e-07
57080.500743	3.760811e-07	6.657660e-08
57081.500743	2.529436e-07	2.612134e-08
57082.500743	1.918890e-07	1.502791e-08
57083.500743	1.430690e-07	7.796446e-11
57084.500743	6.953183e-07	4.623142e-08
57085.500743	3.141036e-07	8.872813e-08
57086.500743	1.566814e-07	2.721573e-08
57087.500743	5.672418e-07	5.149371e-08
57088.500743	1.662813e-07	1.753600e-08
57089.500743	1.094594e-07	2.384321e-12
57090.500743	5.413634e-07	9.949186e-08
57091.500743	3.917730e-07	6.914741e-08
57092.500743	4.856764e-07	7.305091e-08
57093.500743	4.761708e-07	1.612901e-07
57094.500743	3.859200e-07	5.298419e-08
57095.500743	3.135918e-07	1.555104e-07
57096.500743	1.842145e-07	1.175552e-07
57097.500743	2.882909e-07	2.303386e-08
57098.500743	2.589149e-07	4.037030e-08
57099.500743	3.353122e-07	1.117670e-07
57100.500743	5.851775e-07	1.124755e-08
57101.500743	2.816737e-07	4.693956e-08
57102.500743	2.845669e-07	6.978362e-08
57103.500743	5.757745e-07	5.547052e-08
57104.500743	4.375639e-07	1.036218e-08
57105.500743	6.754771e-07	8.132536e-08
57106.500743	4.435142e-07	4.232527e-08
57107.500743	4.291516e-07	5.189747e-08
57108.500743	8.817676e-07	2.063508e-08
57109.500743	3.301412e-07	6.486574e-08
57110.500743	4.866869e-07	8.362473e-08
57111.500743	2.949512e-07	9.273379e-09
57112.500743	6.105903e-07	9.814519e-08
57113.500743	8.553166e-07	2.658291e-07
57114.500743	3.387698e-07	2.644792e-08
57115.500743	6.300070e-07	1.985820e-07
57116.500743	6.865749e-07	8.153510e-08
57117.500743	4.464740e-07	1.907260e-07
57118.500743	3.654264e-07	2.063375e-06
57119.500743	3.990758e-07	1.055900e-08
57120.500743	7.272145e-07	1.848290e-08
57121.500743	1.047875e-07	9.127487e-11
57122.500743	2.798293e-07	3.540820e-08
57123.500743	5.356185e-07	7.062896e-08
57124.500743	2.734997e-07	3.669275e-08
57125.500743	1.248720e-07	1.391359e-08
57126.500743	1.734166e-07	3.738657e-09
57127.500743	2.611746e-07	4.074318e-08
57128.500743	5.365482e-07	2.210533e-07
57129.500743	2.896194e-07	3.352697e-08
57130.500743	3.692315e-07	1.299218e-07
57131.500743	3.589163e-07	1.204486e-07
57132.500743	3.823402e-07	5.293194e-08
57133.500743	3.427812e-07	5.272838e-08
57134.500743	4.461736e-07	1.403083e-07
57135.500743	1.063497e-07	5.853005e-10
57136.500743	4.029931e-08	8.707749e-12
57137.500743	9.384905e-08	2.519410e-12
57138.500743	1.321659e-07	6.997548e-11
57139.500743	1.685657e-07	4.474069e-08
57140.500743	5.732673e-07	1.570898e-07
57141.500743	5.629769e-07	1.178944e-07
57142.500743	2.730137e-07	3.075110e-08
57143.500743	2.004374e-07	7.248668e-09
57144.500743	9.963753e-08	1.269872e-08
57145.500743	2.762784e-07	4.740509e-08
57146.500743	3.388763e-07	4.539182e-08
57147.500743	1.092927e-07	1.965525e-11
57148.500743	3.912169e-07	6.352234e-08
57149.500743	2.932202e-07	1.242841e-08
57150.500743	1.309130e-07	2.081207e-10
57151.500743	5.908605e-07	8.829473e-08
57152.500743	3.284410e-07	6.442919e-09
57153.500743	9.345037e-08	1.172484e-10
57154.500743	3.775110e-07	6.118512e-08
57155.500743	1.556367e-07	2.783630e-08
57156.500743	5.424117e-07	1.559632e-07
57157.500743	1.746535e-07	7.393427e-10
57158.500743	1.622800e-07	3.048878e-08
57159.500743	6.093564e-07	1.422951e-08
57160.500743	1.191443e-07	1.957747e-08
57161.500743	4.438245e-07	1.545240e-07
57162.500743	2.987031e-07	6.373513e-08
57163.500743	2.486741e-07	3.349741e-08
57164.500743	7.240713e-08	4.350700e-10
57165.500743	1.526338e-07	1.678576e-08
57166.500743	7.723936e-07	2.193098e-08
57167.500743	5.809188e-07	2.053861e-07
57168.500743	1.901439e-07	6.337258e-11
57169.500743	2.983796e-07	1.069869e-07
57170.500743	3.793970e-07	5.115517e-08
57171.500743	6.184278e-07	2.001715e-07
57172.500743	5.715158e-07	1.972492e-07
57173.500743	1.178704e-07	5.718925e-10
57174.500743	2.972182e-07	2.011863e-08
57175.500743	2.385359e-07	6.677388e-08
57176.500743	9.661229e-08	1.705664e-10
57177.500743	3.949912e-07	7.166478e-08
57178.500743	6.352590e-07	2.215387e-07
57179.500743	4.413522e-07	8.511439e-08
57180.500743	1.552287e-07	3.557568e-08
57181.500743	4.135667e-07	1.154960e-07
57182.500743	1.184755e-07	1.148478e-08
57183.500743	7.813957e-08	2.728947e-11
57184.500743	1.744114e-07	2.440084e-08
57185.500743	5.542778e-07	1.766519e-07
57186.500743	1.443362e-07	2.193418e-09
57187.500743	4.409108e-07	5.067909e-08
57188.500743	5.363438e-08	8.994021e-11
57189.500743	7.269920e-07	2.109076e-07
57190.500743	5.786753e-07	1.307382e-07
57191.500743	6.743392e-08	4.142714e-12
57192.500743	1.509890e-07	1.423719e-09
57193.500743	1.658581e-07	1.645769e-08
57194.500743	4.315983e-07	1.417437e-07
57195.500743	6.496566e-07	1.830562e-07
57196.500743	6.336130e-07	1.986226e-07
57197.500743	1.236547e-07	6.121145e-11
57198.500743	1.028831e-07	1.046481e-09
57199.500743	1.226634e-07	4.592140e-09
57200.500743	2.742358e-07	9.894608e-08
57201.500743	9.235603e-08	3.654775e-10
57202.500743	1.167034e-07	3.954815e-09
57203.500743	2.841432e-07	8.025602e-08
57204.500743	2.466889e-07	2.184351e-08
57205.500743	2.484396e-07	7.789355e-08
57206.500743	2.453658e-07	3.165403e-08
57207.500743	1.420462e-07	5.268781e-09
57208.500743	8.394439e-08	4.280630e-10
57209.500743	4.624347e-07	5.933100e-08
57210.500743	5.132559e-07	6.946080e-08
57211.500743	4.080252e-07	5.174430e-08
57212.500743	3.680884e-07	4.999464e-08
57213.500743	1.376636e-07	4.468335e-08
57214.500743	2.983999e-07	6.234036e-08
57215.500743	2.312444e-07	9.314022e-08
57216.500743	5.745795e-07	1.544092e-07
57217.500743	7.257570e-07	1.937405e-07
57218.500743	5.306539e-07	8.441942e-08
57219.500743	1.932847e-07	7.272883e-08
57220.500743	2.554648e-07	1.036740e-07
57221.500743	3.565062e-07	6.320240e-09
57222.500743	3.140184e-07	5.224181e-08
57223.500743	3.067543e-07	2.193452e-08
57224.500743	3.900203e-07	9.675727e-09
57225.500743	4.888402e-07	1.696441e-07
57226.500743	2.947478e-07	4.196802e-08
57227.500743	1.687544e-07	2.175323e-08
57228.500743	7.989034e-07	1.848385e-07
57229.500743	7.301448e-07	7.900773e-08
57230.500743	1.080014e-07	6.743271e-11
57231.500743	3.713287e-07	2.914970e-08
57232.500743	5.574919e-07	1.268016e-07
57233.500743	6.959992e-07	6.801586e-08
57234.500743	7.503067e-07	5.246251e-08
57235.500743	7.382180e-07	8.503005e-08
57236.500743	3.535745e-07	1.819016e-07
57237.500743	4.840232e-07	8.681926e-08
57238.500743	6.981510e-07	6.519516e-08
57239.500743	4.322438e-07	6.536022e-08
57240.500743	7.779424e-07	6.577069e-08
57241.500743	4.235885e-07	1.512268e-07
57242.500743	4.828793e-07	4.221942e-08
57243.500743	5.372839e-07	4.461679e-08
57244.500743	3.215378e-07	1.044871e-08
57245.500743	4.965390e-07	4.656254e-08
57246.500743	5.157570e-07	6.165472e-08
57247.500743	3.728991e-07	1.192592e-07
57248.500743	3.351269e-07	7.443753e-08
57249.500743	1.522009e-07	1.611629e-08
57250.500743	2.961116e-07	2.896948e-08
57251.500743	5.909801e-07	6.399922e-08
57252.500743	1.997625e-07	6.729508e-08
57253.500743	4.898304e-07	9.898351e-08
57254.500743	1.631869e-07	5.366629e-11
57255.500743	4.286412e-07	1.148896e-08
57256.500743	3.639203e-07	7.267733e-09
57257.500743	3.647642e-07	1.077018e-07
57258.500743	1.993880e-07	4.022625e-08
57259.500743	2.920796e-07	1.861060e-08
57260.500743	2.077179e-07	7.237250e-08
57261.500743	1.541855e-07	1.835282e-08
57262.500743	2.295219e-07	9.766708e-09
57263.500743	3.903953e-07	1.152421e-07
57264.500743	4.365113e-07	9.781055e-09
57265.500743	2.136407e-07	8.323634e-08
57266.500743	2.831794e-07	8.484303e-08
57267.500743	1.273571e-07	1.862612e-08
57268.500743	2.412638e-07	8.312908e-08
57269.500743	2.710919e-07	5.745838e-08
57270.500743	4.226208e-07	6.429485e-08
57271.500743	1.209427e-07	3.523169e-08
57272.500743	2.468531e-07	8.543947e-08
57273.500743	4.333674e-07	1.248019e-07
57274.500743	3.638663e-07	1.223320e-07
57275.500743	2.121444e-07	2.575600e-07
57276.500743	3.657649e-07	1.138074e-07
57277.500743	1.100461e-07	5.813019e-09
57278.500743	2.853325e-07	4.698656e-08
57279.500743	2.353861e-07	3.160977e-08
57280.500743	4.825397e-07	5.225528e-08
57281.500743	6.214071e-07	1.507430e-08
57282.500743	1.596756e-07	1.969556e-08
57283.500743	1.511139e-07	1.781215e-08
57284.500743	2.668857e-07	2.803275e-08
57285.500743	1.061777e-07	1.559510e-09
57286.500743	3.993077e-07	1.158662e-07
57287.500743	4.229027e-07	2.537533e-08
57288.500743	1.038166e-07	3.571261e-08
57289.500743	3.260437e-07	4.017890e-08
57290.500743	1.113756e-07	1.166068e-12
57291.500743	3.928676e-07	5.378401e-08
57292.500743	3.845610e-07	4.422961e-08
57293.500743	1.788193e-07	2.441349e-08
57294.500743	1.271220e-07	1.508146e-08
57295.500743	2.608575e-07	5.816235e-08
57296.500743	3.111328e-07	9.403917e-08
57297.500743	2.585998e-07	6.301633e-08
57298.500743	2.550364e-07	3.696490e-08
57299.500743	1.317370e-07	4.019978e-08
57300.500743	2.702056e-07	1.263094e-07
57301.500743	2.568815e-07	3.498629e-08
57302.500743	4.165367e-07	5.500599e-08
57303.500743	3.595576e-07	1.042954e-07
57304.500743	1.231389e-07	1.728548e-08
57305.500743	3.465662e-07	1.163590e-07
57306.500743	2.328905e-07	4.366419e-08
57307.500743	4.311883e-07	1.282313e-07
57308.500743	6.405795e-07	4.741514e-08
57309.500743	1.835561e-07	6.359488e-08
57310.500743	1.084526e-07	5.056130e-11
57311.500743	1.768285e-07	6.133784e-08
57312.500743	1.612651e-07	1.190144e-08
57313.500743	3.644402e-07	5.221205e-08
57314.500743	1.478326e-07	1.205394e-08
57315.500743	4.859245e-07	1.093714e-08
57316.500743	1.092437e-07	5.286759e-09
57317.500743	1.070916e-07	2.973740e-08
57318.500743	1.043821e-07	8.830234e-11
57319.500743	6.894183e-07	5.850374e-08
57320.500743	5.536431e-07	1.224201e-08
57321.500743	2.682226e-07	2.573003e-08
57322.500743	1.216178e-07	8.846852e-10
57323.500743	2.149953e-07	8.070025e-08
57324.500743	7.123048e-07	6.152464e-08
57325.500743	1.300123e-07	4.542947e-09
57326.500743	4.008289e-07	1.043414e-08
57327.500743	3.263930e-07	4.841148e-08
57328.500743	7.444411e-08	1.073930e-08
57329.500743	3.658858e-07	8.338320e-09
57330.500743	2.924510e-07	1.085931e-08
57331.500743	3.426731e-07	6.261128e-08
57332.500743	2.284460e-07	5.929773e-09
57333.500743	7.658937e-08	2.674521e-12
57334.500743	2.794185e-07	2.184290e-08
57335.500743	1.976428e-07	3.776181e-08
57336.500743	7.954711e-08	3.127335e-11
57337.500743	1.921805e-07	2.780480e-08
57338.500743	4.075383e-07	4.787566e-08
57339.500743	1.749953e-07	1.831615e-09
57340.500743	4.807792e-07	5.814644e-08
57341.500743	3.664280e-07	3.917495e-08
57342.500743	4.765438e-07	7.105584e-08
57343.500743	2.391185e-07	4.711776e-08
57344.500743	4.202915e-07	9.685607e-09
57345.500743	1.794198e-07	1.864526e-08
57346.500743	2.605333e-07	7.812714e-08
57347.500743	5.419462e-07	1.336480e-07
57348.500743	5.474355e-07	4.354813e-08
57349.500743	4.304343e-07	6.710729e-08
57350.500743	3.409288e-07	6.579643e-08
57351.500743	3.034540e-07	2.668776e-08
57352.500743	5.547921e-07	1.188079e-08
57353.500743	3.595279e-07	5.530992e-08
57354.500743	5.516761e-07	1.179674e-08
57355.500743	3.712608e-07	2.067612e-08
57356.500743	6.711561e-07	1.310105e-08
57357.500743	4.395236e-07	4.673569e-08
57358.500743	2.600228e-07	1.034946e-08
57359.500743	3.918088e-07	5.986277e-08
57360.500743	4.104759e-07	8.592030e-09
57361.500743	6.397360e-07	1.711937e-08
57362.500743	5.851538e-07	1.100841e-08
57363.500743	5.303280e-07	1.300732e-07
57364.500743	3.435189e-07	8.385123e-08
57365.500743	3.170102e-07	3.302431e-08
57366.500743	4.393920e-07	4.700865e-08
57367.500743	6.023721e-07	5.453728e-08
57368.500743	3.989186e-07	2.132150e-08
57369.500743	3.565758e-07	1.077460e-08
57370.500743	1.415151e-07	1.714309e-08
57371.500743	1.960967e-07	3.132811e-08
57372.500743	4.840428e-07	1.142741e-07
57373.500743	5.554282e-07	4.514914e-08
57374.500743	3.764086e-07	7.508662e-09
57375.500743	2.177844e-07	4.390650e-08
57376.500743	4.045187e-07	4.406585e-08
57377.500743	4.221944e-07	5.019231e-08
57378.500743	4.491590e-07	8.463229e-08
57379.500743	1.732252e-07	6.375961e-08
57380.500743	2.641521e-07	2.384429e-08
57381.500743	4.418174e-07	1.431021e-07
57382.500743	2.296683e-07	4.827868e-08
57383.500743	3.310390e-07	8.374023e-09
57384.500743	6.363528e-07	1.791991e-07
57385.500743	2.699194e-07	9.986391e-08
57386.500743	1.730013e-07	6.205990e-08
57387.500743	2.326151e-07	2.059984e-08
57388.500743	1.043105e-07	1.700363e-08
57389.500743	4.579648e-07	7.076917e-08
57390.500743	1.859129e-07	5.623252e-09
57391.500743	3.133695e-07	5.423832e-08
57392.500743	2.804910e-07	6.510714e-08
